# Every mutant that survived every project, classified against Hermod 973fed31 —
# the revision the sweep measured. Line numbers move; this file does not.
# file	line	operator	kind	source
DNS/ResourceRecords/SSHFP.cs	172	logical-and-to-or	branch	if (FingerprintType == SSHFP_FingerprintType.SHA256 && Fingerprint.Length != 32)
DNS/ResourceRecords/SSHFP.cs	172	equality-to-inequality	branch	if (FingerprintType == SSHFP_FingerprintType.SHA256 && Fingerprint.Length != 32)
DNS/ResourceRecords/SSHFP.cs	172	inequality-to-equality	branch	if (FingerprintType == SSHFP_FingerprintType.SHA256 && Fingerprint.Length != 32)
DNS/ResourceRecords/SSHFP.cs	304	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SSHFP.cs	313	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SVCB.cs	172	ge-to-greater	boundary	while (remaining >= 4)
DNS/ResourceRecords/SVCB.cs	288	greater-to-ge	boundary	if (param.Value.Length > 0)
DNS/ResourceRecords/SVCB.cs	330	logical-and-to-or	branch	if (b >= 32 && b <= 126 && b != (Byte) '\\' && b != (Byte) '"')
DNS/ResourceRecords/SVCB.cs	330	le-to-less	boundary	if (b >= 32 && b <= 126 && b != (Byte) '\\' && b != (Byte) '"')
DNS/ResourceRecords/SVCB.cs	330	ge-to-greater	boundary	if (b >= 32 && b <= 126 && b != (Byte) '\\' && b != (Byte) '"')
DNS/ResourceRecords/SVCB.cs	368	less-to-less-or-equal	rejection	if (parts.Length < 2) return null;
DNS/ResourceRecords/SVCB.cs	371	equality-to-inequality	branch	var targetStr  = parts[1].TrimEnd('.').Length == 0 ? "." : parts[1];
DNS/ResourceRecords/SVCB.cs	376	greater-to-ge	boundary	if (parts.Length > 2)
DNS/ResourceRecords/SVCB.cs	382	ge-to-greater	boundary	var keyName = eqIdx >= 0 ? token[..eqIdx] : token;
DNS/ResourceRecords/SVCB.cs	383	ge-to-greater	boundary	var value   = eqIdx >= 0 ? token[(eqIdx + 1)..].Trim('"') : "";
DNS/ResourceRecords/SVCB.cs	434	logical-or-to-and	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/SVCB.cs	434	equality-to-inequality	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/SVCB.cs	434	inequality-to-equality	branch	if (Input[i] == '"' && (i == 0 || Input[i - 1] != '\\'))
DNS/ResourceRecords/SVCB.cs	437	logical-and-to-or	branch	else if (Input[i] == ' ' && !inQuote)
DNS/ResourceRecords/SVCB.cs	437	equality-to-inequality	branch	else if (Input[i] == ' ' && !inQuote)
DNS/ResourceRecords/SVCB.cs	439	greater-to-ge	boundary	if (i > start)
DNS/ResourceRecords/SVCB.cs	446	less-to-less-or-equal	boundary	if (start < Input.Length)
DNS/ResourceRecords/SVCB.cs	462	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/SVCB.cs	471	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SVCB.cs	496	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/SVCB.cs	518	greater-to-ge	boundary	=> $"Priority={Priority}, Target={TargetName}, SVCParams={string.Join(", ", SVCParameters.Select(p => $"{GetKeyName(p.Key)}={(p.Value.Length > 0 ? EscapeValue(p.Value) : "")}"))}, {base.ToString()}";
DNS/ResourceRecords/TKEY.cs	234	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/TKEY.cs	243	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/TKEY.cs	272	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/TLSA.cs	259	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/TLSA.cs	268	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/TSIG.cs	238	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/TSIG.cs	247	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/TSIG.cs	280	greater-to-ge	boundary	if (tempStream.Length > UInt16.MaxValue)
DNS/ResourceRecords/TXT.cs	338	logical-or-to-and	branch	if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	equality-to-inequality	branch	if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	less-to-less-or-equal	boundary	if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	greater-to-ge	boundary	if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	392	logical-and-to-or	branch	if (TryParseQuotedStrings(Data, out var quotedStrings) && quotedStrings.Count > 1)
DNS/ResourceRecords/TXT.cs	392	greater-to-ge	boundary	if (TryParseQuotedStrings(Data, out var quotedStrings) && quotedStrings.Count > 1)
DNS/ResourceRecords/TXT.cs	452	greater-to-ge	boundary	if (current.Length > 0)
DNS/ResourceRecords/TXT.cs	478	greater-to-ge	boundary	if (byteCount > MaxCharacterStringLength)
DNS/ResourceRecords/TXT.cs	503	logical-or-to-and	branch	if (text.Length == 0 || text[0] == '=')
DNS/ResourceRecords/TXT.cs	503	equality-to-inequality	branch	if (text.Length == 0 || text[0] == '=')
DNS/ResourceRecords/TXT.cs	508	less-to-less-or-equal	boundary	var key    = equals < 0 ? text : text[..equals];
DNS/ResourceRecords/TXT.cs	509	less-to-less-or-equal	boundary	var value  = equals < 0 ? null : text[(equals + 1)..];
DNS/ResourceRecords/TXT.cs	527	true-to-false	noise-attribute	[NotNullWhen(true)] out List<String>?    Strings)
DNS/ResourceRecords/TXT.cs	534	logical-or-to-and	branch	if (text.Length == 0 || text[0] != '"')
DNS/ResourceRecords/TXT.cs	534	equality-to-inequality	branch	if (text.Length == 0 || text[0] != '"')
DNS/ResourceRecords/TXT.cs	534	inequality-to-equality	branch	if (text.Length == 0 || text[0] != '"')
DNS/ResourceRecords/TXT.cs	535	false-to-true	rejection	return false;
DNS/ResourceRecords/TXT.cs	539	false-to-true	branch	var inString  = false;
DNS/ResourceRecords/TXT.cs	540	false-to-true	branch	var escaped   = false;
DNS/ResourceRecords/TXT.cs	551	false-to-true	branch	escaped = false;
DNS/ResourceRecords/TXT.cs	554	equality-to-inequality	branch	else if (character == '\\')
DNS/ResourceRecords/TXT.cs	555	true-to-false	branch	escaped = true;
DNS/ResourceRecords/TXT.cs	557	equality-to-inequality	branch	else if (character == '"')
DNS/ResourceRecords/TXT.cs	561	false-to-true	branch	inString = false;
DNS/ResourceRecords/TXT.cs	569	equality-to-inequality	branch	else if (character == '"')
DNS/ResourceRecords/TXT.cs	570	true-to-false	branch	inString = true;
DNS/ResourceRecords/TXT.cs	573	false-to-true	rejection	return false;
DNS/ResourceRecords/TXT.cs	578	false-to-true	rejection	return false;
DNS/ResourceRecords/TXT.cs	581	true-to-false	branch	return true;
DNS/ResourceRecords/TXT.cs	600	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/TXT.cs	609	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/TXT.cs	614	greater-to-ge	boundary	if (dataLen > UInt16.MaxValue)
DNS/ResourceRecords/URI.cs	192	less-to-less-or-equal	boundary	if (RDLength < 4)
DNS/ResourceRecords/URI.cs	237	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/URI.cs	246	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/URI.cs	258	greater-to-ge	boundary	if (dataLen > UInt16.MaxValue)
DNS/ResourceRecords/UnknownRecord.cs	127	greater-to-ge	boundary	if (RData.Length > UInt16.MaxValue)
DNS/ResourceRecords/UnknownRecord.cs	191	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/UnknownRecord.cs	200	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/ZONEMD.cs	214	true-to-false	noise-region	#region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/ZONEMD.cs	223	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/OTP/EDNSClientSubnetOption.cs	132	greater-to-ge	boundary	if (addrLength > 0)
DNS/ResourceRecords/OTP/EDNSClientSubnetOption.cs	161	less-to-less-or-equal	boundary	if (Data.Length < 4)
DNS/ResourceRecords/OTP/EDNSClientSubnetOption.cs	171	equality-to-inequality	branch	var fullLength          = family == 1 ? 4 : 16;
DNS/ResourceRecords/OTP/EDNSCookieOption.cs	57	greater-to-ge	boundary	=> ServerCookie is not null && ServerCookie.Length > 0;
DNS/ResourceRecords/OTP/EDNSCookieOption.cs	79	logical-or-to-and	branch	if (ServerCookie is not null && (ServerCookie.Length < 8 || ServerCookie.Length > 32))
DNS/ResourceRecords/OTP/EDNSExtendedDNSError.cs	247	greater-to-ge	boundary	if (textBytes.Length > 0)
DNS/ResourceRecords/OTP/EDNSExtendedDNSError.cs	265	less-to-less-or-equal	boundary	if (Data.Length < 2)
DNS/ResourceRecords/OTP/EDNSExtendedDNSError.cs	270	greater-to-ge	boundary	var extraText = Data.Length > 2
DNS/ResourceRecords/OTP/OPT.cs	124	less-to-less-or-equal	boundary	while (bytesRead < rdLength)
DNS/ResourceRecords/OTP/OPT.cs	146	greater-to-ge	boundary	if (optionLength > 0)
DNS/ResourceRecords/OTP/OPT.cs	244	true-to-false	noise-default	Boolean                     UseCompression       = true,
DNS/ResourceRecords/SRV/DNSSRVCacheEntry.cs	50	greater-to-ge	boundary	=> Timestamp.Now > LastRefresh.Add(MinTTL);
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	92	true-to-false	noise-default	Boolean                   IsHealthy           = true)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	121	equality-to-inequality	noise-region	#region Operator == (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	136	inequality-to-equality	noise-region	#region Operator != (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	151	less-to-less-or-equal	noise-region	#region Operator <  (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	162	less-to-less-or-equal	boundary	=> DNSSRVEndpoint1.CompareTo(DNSSRVEndpoint2) < 0;
DNS/ResourceRecords/SRV/SRVSpec.cs	302	less-to-less-or-equal	boundary	=> SRVSpec1.CompareTo(SRVSpec2) < 0;
DNS/ResourceRecords/SRV/SRVSpec.cs	306	le-to-less	noise-region	#region Operator <= (SRVSpec1, SRVSpec2)
DNS/ResourceRecords/SRV/SRVSpec.cs	317	le-to-less	boundary	=> SRVSpec1.CompareTo(SRVSpec2) <= 0;
DNS/ResourceRecords/SRV/SRVSpec.cs	321	greater-to-ge	noise-region	#region Operator >  (SRVSpec1, SRVSpec2)
DNS/ResourceRecords/SRV/SRVSpec.cs	332	greater-to-ge	boundary	=> SRVSpec1.CompareTo(SRVSpec2) > 0;
DNS/ResourceRecords/SRV/SRVSpec.cs	336	ge-to-greater	noise-region	#region Operator >= (SRVSpec1, SRVSpec2)
DNS/ResourceRecords/SRV/SRVSpec.cs	347	ge-to-greater	boundary	=> SRVSpec1.CompareTo(SRVSpec2) >= 0;
DNS/ResourceRecords/SRV/SRVSpec.cs	353	greater-to-ge	noise-region	#region IComparable<SRV_Spec> Members
DNS/ResourceRecords/SRV/SRVSpec.cs	383	equality-to-inequality	branch	if (c == 0)
DNS/ResourceRecords/SRV/SRVSpec.cs	396	greater-to-ge	noise-region	#region IEquatable<SRV_Spec> Members
DNS/ResourceRecords/SRV/SRVSpec.cs	423	logical-and-to-or	branch	StringComparison.Ordinal) &&
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	166	le-to-less	noise-region	#region Operator <= (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	177	le-to-less	boundary	=> DNSSRVEndpoint1.CompareTo(DNSSRVEndpoint2) <= 0;
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	181	greater-to-ge	noise-region	#region Operator >  (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	192	greater-to-ge	boundary	=> DNSSRVEndpoint1.CompareTo(DNSSRVEndpoint2) > 0;
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	196	ge-to-greater	noise-region	#region Operator >= (DNSSRVEndpoint1, DNSSRVEndpoint2)
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	207	ge-to-greater	boundary	=> DNSSRVEndpoint1.CompareTo(DNSSRVEndpoint2) >= 0;
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	213	greater-to-ge	noise-region	#region IComparable<DNSSRVEndpoint> Members
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	249	greater-to-ge	noise-region	#region IEquatable<DNSSRVEndpoint> Members
DNS/ResourceRecords/SRV/DNSSRVEndpoint.cs	272	false-to-true	branch	=> false;
DNS/ResourceRecords/SRV/DNSSRVManager.cs	92	logical-or-to-and	branch	if (endpoints is null || endpoints.Count == 0)
DNS/ResourceRecords/SRV/SRVSpec.cs	38	logical-or-to-and	branch	=> !APIKey.HasValue || APIKey.Value.IsNullOrEmpty;
DNS/ResourceRecords/SRV/SRVSpec.cs	45	logical-and-to-or	branch	=> APIKey.HasValue && APIKey.Value.IsNotNullOrEmpty;
DNS/ResourceRecords/SRV/SRVSpec.cs	77	logical-or-to-and	branch	=> InternalId1.IsNullOrEmpty() || InternalId2.IsNullOrEmpty();
DNS/ResourceRecords/SRV/SRVSpec.cs	83	logical-and-to-or	branch	=> InternalId1.IsNotNullOrEmpty() && InternalId2.IsNotNullOrEmpty();
DNS/ResourceRecords/SRV/SRVSpec.cs	163	logical-and-to-or	branch	if (Service.IsNotNullOrEmpty() && Protocol.IsNotNullOrEmpty())
DNS/ResourceRecords/SRV/SRVSpec.cs	168	true-to-false	branch	return true;
DNS/ResourceRecords/SRV/SRVSpec.cs	175	false-to-true	rejection	return false;
DNS/ResourceRecords/SRV/SRVSpec.cs	261	equality-to-inequality	noise-region	#region Operator == (SRVSpec1, SRVSpec2)
DNS/ResourceRecords/SRV/SRVSpec.cs	276	inequality-to-equality	noise-region	#region Operator != (SRVSpec1, SRVSpec2)
DNS/ResourceRecords/SRV/SRVSpec.cs	291	less-to-less-or-equal	noise-region	#region Operator <  (SRVSpec1, SRVSpec2)
